gender,ethnicity,score
0,2,2.7579521197294907
1,2,0.786878365596613
1,1,7.680229087792398
1,2,-1.2495254515306584
0,1,7.726338710848618
1,1,7.354066686496086
0,1,6.958979490427385
0,2,2.49221834316492
1,2,0.9208432279747498
1,2,1.1818063356909065
0,1,7.032077795267897
1,1,7.429450038058269
1,1,7.50361009535563
1,1,7.482427922784948
1,0,8.078455026491898
1,0,7.797473885865053
0,2,2.435026516024559
0,2,2.5506420797424396
0,1,7.4447659755885764
1,2,0.11023266119988961
0,0,3.8195378222735705
0,2,2.1344518069032867
0,1,7.2472348493597085
1,1,7.573592021964348
1,2,0.5642216325227808
1,1,7.718687679961356
1,0,7.8419787813962865
0,1,7.193236588871157
0,1,7.166895056364528
0,0,4.170677646424135
0,2,2.5874097098954634
0,0,5.051021157544512
0,1,7.1988437817983515
1,1,7.478566041317277
1,1,7.649556067318382
1,1,7.683184147261156
0,1,7.015271184746018
0,2,2.5801614197142206
1,2,1.0741234795128962
0,0,5.405415319765086
1,1,7.621615640761659
0,1,7.1255743893725905
0,2,2.2167363036876293
1,2,2.3399306910945867
0,0,3.897391198865243
0,1,7.080257707155797
1,1,7.588662878430871
1,0,7.669911458838299
1,1,7.671783321194709
1,1,7.41231743621869
1,2,-0.03461331418757185
0,1,7.2096432026910096
0,0,6.078126377323554
0,0,4.615070241027551
0,2,2.4748524941718713
1,0,7.711066053997781
1,0,7.799334737322036
1,2,0.28279129709694495
0,1,7.5066321182618765
1,2,2.0642729647539007
0,2,2.327673981357889
0,1,7.4974132917306635
0,0,4.352014188686207
0,2,2.2535537556079226
0,0,4.873185357260855
0,1,7.7731640066496865
0,1,7.1818830367467
1,1,7.4213959827395595
0,1,7.551647105211777
1,1,7.612540302091745
1,1,7.4837067840167375
1,0,7.458535937697792
0,2,2.2493545190954127
0,1,7.494685181630491
0,0,5.722092232883773
1,0,7.870573527494431
0,1,7.466076799855568
0,1,7.249561437377627
1,0,7.700170054974701
1,0,7.424606609391441
0,1,7.641041139372232
1,2,-0.020813922255179862
1,1,7.455740745409775
0,1,7.046369298466365
1,2,0.3905960845952972
1,1,7.455805167626699
0,0,3.9415405729517934
1,2,1.0761661910173883
1,1,7.542733756349434
1,2,-0.5859881351550347
0,2,2.410101796645957
0,1,7.8924035999804065
1,0,7.516380265637237
0,1,7.4956206447770715
1,0,7.438553923707243
0,2,2.3854617148080615
0,1,7.4070286249988655
1,1,7.4518940869079975
1,0,8.170048218662739
0,2,2.505061907596901
1,0,7.638560324660976
1,0,7.223224559742536
0,2,2.435448225381395
1,2,0.9319360655287521
1,1,7.493600114371908
0,1,7.02373314082897
0,0,4.261413001030635
1,1,7.491483227271188
1,1,7.42588505503834
1,1,7.502670374470886
0,2,2.6768811198749356
0,0,4.679252388553064
1,2,1.2520960677830142
0,1,7.02176581982626
1,1,7.432306546654668
0,0,5.171546585928397
1,0,8.293369268144058
0,2,1.869727383987271
1,2,-0.435583628276214
0,2,2.0963208321617754
0,1,7.472170095168178
1,2,-0.531502206552058
0,0,4.0490647259530865
0,2,2.272441695300498
0,0,3.904480686617827
1,2,2.510080003362469
0,0,5.2918611658990855
0,0,5.061452990183187
1,1,7.370070643822768
1,1,7.548248045710771
1,1,7.493362255378549
1,1,7.31724320663968
1,1,7.58388083676308
1,0,7.616623182274989
0,1,7.273995925922541
1,2,0.7692995353658881
1,2,0.3074368240464892
0,1,7.497810731335298
0,1,6.866890194464817
1,2,-0.09132859940698401
0,1,7.562593494328536
0,0,5.2917789534386905
0,1,7.608767901602289
1,0,6.96797035153899
0,1,7.0151016323058695
1,2,0.303948881102207
0,2,2.5237035683672358
0,0,5.786491415436423
1,2,1.6257859842371312
0,0,3.616269532242944
1,2,1.5557001004165052
0,2,2.3955818872926753
1,0,8.049248101171562
1,2,0.8910182577822505
1,2,1.0717209847735254
0,2,2.215398258751977
1,0,7.551470978147205
1,2,0.7721304703810739
0,1,7.177403582890755
0,1,7.120559108679875
0,2,2.2151082463666967
0,0,4.467827639586167
1,2,0.252211222599648
1,1,7.633048107623216
1,2,0.41748089161194063
1,0,8.451137428268641
0,0,5.287825665143023
0,2,2.4143789382723204
1,1,7.699627111721314
0,2,2.292530168661389
0,0,3.367909711750286
0,0,4.7930095294780735
1,0,8.183188671559778
0,2,2.641218978794916
1,2,1.6677344374148735
1,2,0.9172938541336568
1,0,7.744738035772993
0,0,5.335745242036685
0,2,2.017658077734239
0,1,6.93705507847597
0,0,4.921943782147865
0,1,7.888900412594535
1,1,7.472183302870899
1,0,8.076633110137234
0,2,2.5180530617291286
0,2,2.510549862979899
1,1,7.492888582497646
0,1,7.705926958798135
1,1,7.53608193192335
0,0,4.1990978119433695
0,2,2.446837804422831
0,1,7.360292200057425
0,0,4.619401778699113
1,2,0.8224892160387159
1,0,7.695534047362947
1,1,7.397116913798547
0,1,7.22191483445567
1,0,7.797958853055383
1,2,0.9978349870849393
1,2,0.4787408839706705
1,1,7.526741635059873
1,2,0.7228724980465058
0,2,2.551967342122094
0,2,2.7361663528263236
0,0,4.7137290156679015
1,2,0.20058016700912473
0,0,4.894682405878407
0,2,2.4523935539171564
1,2,1.2091607949088292
1,2,-0.31659050019139734
0,2,2.340338480212212
0,1,6.9483736802596905
1,2,1.633211706724405
0,0,4.672999301574609
1,1,7.460327575239533
0,0,3.7629726229090767
1,2,0.5601691805500497
1,0,7.175066752823044
1,2,-0.9879518115600532
0,2,2.298587511386146
1,0,8.250670508596249
0,2,2.202558074627908
0,1,7.037949476708499
1,2,0.27469996289609866
1,0,7.0320989465816695
1,0,7.39464933195647
0,2,1.948176479091845
0,2,2.0919375836894694
1,1,7.3117249893664
1,2,-0.009161955108054953
0,1,7.1770854805059585
1,1,7.624952340831263
1,0,7.6760455302878725
0,0,4.323207340692679
1,2,-0.4964393964376814
1,2,0.27142709198721554
1,0,7.783281551460276
0,2,2.1394768273510625
0,0,3.619588451184375
0,0,3.1154832748932595
1,2,1.8380582665675227
1,1,7.520699128444755
0,2,2.5476719688031157
0,2,2.274986352980757
1,2,1.0947396454046516
0,2,2.2961069994107466
0,1,7.5779102630886035
0,2,2.109581800583808
1,2,1.4937443801772299
0,0,3.1098216108173675
1,2,0.42711197558810404
1,1,7.742728293888415
1,0,7.580705915945515
1,0,7.910756653583871
0,2,2.2387246453828595
1,1,7.592033862777768
0,2,2.4355139184215364
0,1,7.225128422959807
1,2,0.7914887345253132
0,2,2.225033841550334
0,2,2.0264536794802583
1,1,7.411052051953056
1,0,7.949704798972223
1,2,-0.7345201170214033
0,0,5.805095301214665
1,1,7.64187102068269
0,1,7.431655258923198
0,0,4.486551435023928
0,1,7.291272723807506
0,0,3.9246918416990315
1,1,7.467447560051573
0,0,5.701346334922585
0,0,4.2668239917591935
1,2,1.1725975929294368
0,2,2.4848773731012344
1,2,0.4323108741586593
0,2,2.387642404920481
1,1,7.454629384341182
0,2,1.962129074533359
0,1,7.9307055759277265
1,0,7.467855650953304
0,0,4.486059162613984
1,2,0.5304096937249467
0,1,7.505061404072776
1,2,0.38397923608226014
0,0,6.2796840726628105
0,2,2.315945669483957
1,1,7.614742031460742
1,1,7.476007670013169
0,1,7.248249234395309
0,1,7.3633450823060365
0,2,2.8083796858006296
0,2,2.219502560062059
1,2,1.0461266486596814
1,1,7.640882574806339
1,1,7.584394604544363
1,2,0.13822240810052688
1,1,7.569209658478524
0,2,2.1107471578156547
1,2,0.8128415040336889
0,2,2.4276214516557433
0,2,2.784124747926187
1,0,7.431394390886835
1,1,7.559151562129533
1,1,7.496163656587465
1,0,7.498042038316405
1,2,0.8431207500047977
0,0,5.074069742165042
1,0,6.969010479239894
1,2,1.3766290329891104
1,0,7.769029691384154
1,1,7.360479141392773
1,0,7.675053914165709
1,2,0.381375560252415
0,1,7.525111356604832
1,2,1.3366489319867454
1,1,7.490893446560403
1,0,7.4413081733224855
1,2,1.6672661724543845
0,1,7.275089834808673
0,0,4.987922271021474
1,0,8.039102207257416
1,0,8.315715849706505
0,2,2.262544109440993
0,1,7.30791009647331
0,0,4.857391180774912
0,1,7.706170470684747
0,2,2.17733639253922
1,1,7.363965901031194
0,0,4.688157901160077
1,1,7.4722553714224365
1,2,2.007522478967396
0,2,2.650142125374484
1,2,-0.363945980540648
1,0,8.136471423428096
1,2,1.2092711553754043
0,1,7.163056445413283
0,2,2.528288763905364
1,0,7.655254487456685
0,2,2.619757985572766
0,2,2.296562777074246
0,0,6.177895046396661
0,2,2.3229554074732977
0,2,2.408714907798199
0,0,3.854607173686064
1,2,1.7240563902814403
0,0,4.5466910302352375
0,1,7.081980662530681
1,1,7.510022042823091
1,1,7.692145404302794
1,0,8.163292599502256
1,1,7.574092623327745
0,1,7.73646592681611
1,2,0.3833727603441753
1,1,7.441174911625739
1,2,1.8424841109978054
0,2,2.0688538687583584
0,0,3.249389438357504
0,1,7.376660560765833
1,1,7.363519953066966
0,0,4.023331902644054
1,0,8.089742699545365
1,1,7.497640851471081
1,0,7.74648427363477
1,0,8.103250431961726
0,0,3.6914263798406535
1,2,2.7237722642822657
0,1,7.084439251143961
0,0,3.075376765758643
1,2,0.5443284379444968
0,2,2.306009885787673
0,2,2.2642962381279617
0,2,2.326847879096048
1,2,0.6931255724221891
1,0,7.856121535194941
0,2,2.448912460411042
1,2,1.4447552394619898
1,0,7.555327967031923
0,0,5.025517914767892
0,1,7.185369089849116
0,2,2.1386812713902543
0,2,2.2278352249559585
1,2,1.3010488322382296
0,2,2.690577849209735
0,2,2.2306281308302096
1,2,0.16666932812370616
0,2,2.5142360557034635
1,1,7.454152954582174
0,0,5.1714142215060495
1,1,7.6239046388718315
1,2,0.21391180136596877
1,1,7.529083259650545
1,0,7.850123065753153
1,0,7.535496522042537
0,0,4.860747596368871
1,1,7.488186573797866
0,1,7.302095708189751
1,2,-0.10772561544901826
0,0,5.588347598702547
1,0,7.685547236893287
1,1,7.6628686980319145
1,1,7.316484493487895
0,2,2.5781631889466388
1,1,7.291958348578052
1,1,7.611535190315119
0,0,5.743926615458189
1,1,7.529235182766576
1,1,7.448709618926762
1,0,7.489284418715438
1,1,7.665865017559625
1,2,-0.5579090525931758
1,0,6.9533147312032275
1,1,7.600805567872617
1,1,7.489259013846551
0,0,4.551334796812565
0,2,2.725068608174095
0,0,5.513374661942832
1,0,7.716173500538046
0,0,5.354524647880317
1,1,7.419711659579956
1,2,0.34128288836522563
0,0,5.169790103288078
1,0,7.179736804141865
1,0,8.167174973322336
0,1,7.573160600228359
0,0,4.176636801466717
1,2,-0.062444787277085356
1,1,7.424111663180867
1,2,-0.0995198714634179
0,0,5.889199598846385
1,0,8.107044181851492
0,2,2.2189295528886515
1,2,0.6287262383416409
1,2,-0.9427014744879905
0,2,2.6806909193491464
0,2,1.9973957537091034
1,2,0.9519812240084025
1,2,1.5173515056200637
0,1,7.304634273407575
1,1,7.377039317858392
0,0,3.5847039786735215
0,1,7.25066099708469
0,2,2.5677602585130033
1,2,0.6602347449483027
0,0,3.245896643767443
0,2,2.223836311959021
1,1,7.413754017919743
0,2,2.6842184214734934
0,2,2.7224643810801026
1,2,0.9285816398336937
0,2,2.551417718236956
1,1,7.507867515406957
1,0,8.423597330983183
0,0,4.42221303208948
0,1,7.939008494826195
1,0,7.807429168214156
1,0,7.145231354159643
1,2,-0.2817644152192734
0,1,7.545997655163983
1,1,7.446188073791324
1,2,-0.8059268365824754
1,0,7.876616029505258
1,1,7.608476726447202
1,1,7.464649776450147
1,0,7.833661420400095
1,1,7.456768692831227
0,1,6.838865516982273
1,0,7.429632026104048
1,1,7.51204563021868
0,1,7.392276051015043
1,1,7.610554613486317
0,0,6.1461068257012075
1,0,7.474766112248755
1,1,7.493430254205455
1,0,7.8350463132931765
0,2,2.727463640865899
0,2,2.4430183827146372
1,1,7.467552727038574
0,2,2.401952549472935
1,0,7.378556857496297
0,0,4.765343795834328
0,0,4.5745474042359495
0,1,7.392472259893449
1,2,1.3321596078057352
1,1,7.581268393552861
1,1,7.34117961680485
1,1,7.458542113516129
0,2,2.2063930185852585
0,2,2.204220073798195
0,2,2.3419157619978095
0,2,2.229560934265792
0,1,6.565337700243836
0,1,7.78278774223109
0,2,2.1724687742544173
0,0,3.530637862922924
0,1,7.971511659241572
1,0,7.667774372591692
0,1,7.87863320175298
0,2,2.616736023201563
0,2,1.8637837288983687
0,0,5.32819441447317
1,0,7.986906126189036
0,0,3.9431282792603346
0,2,2.3958740970512036
1,2,0.19273378533060476
1,2,1.1390269462342149
1,1,7.680930134171362
1,0,7.653950822481127
1,0,7.288297640044883
0,2,2.270193752188558
1,0,7.944910713093917
1,0,7.751690216724908
0,1,7.410110968693615
1,0,7.415610598521431
0,0,4.5073829538222006
1,2,2.044971376362181
1,2,0.027809671689364768
0,1,7.508166271894575
0,0,4.5461906453638745
1,2,0.073744993933053
0,0,4.3424795829402845
0,0,4.8437431903737815
1,2,2.1311121775351114
1,0,8.066420366377553
1,2,0.8350375371343641
1,1,7.696509204180063
1,0,7.854937243542857
1,0,7.6674624186585465
1,1,7.3101056953048875
1,2,1.967103889273353
1,2,0.9042701326244065
0,0,5.025113656566145
1,1,7.445745452660657
1,0,7.975258336753895
1,0,7.894598492182651
0,0,5.302425836671277
0,1,7.453761440121071
0,0,5.491521169326022
0,0,5.313544745814814
1,1,7.392979085966863
0,2,1.7477555067309831
0,2,2.1105944953714504
1,1,7.5624914408252595
0,0,5.0292942540236405
1,1,7.383203782603278
0,1,7.288648885658775
0,2,2.3797987440911057
0,2,2.5764519724983854
0,1,7.335954161085498
0,1,7.3780444404222605
1,1,7.389665472420535
1,0,7.947259279619203
1,1,7.314550012176643
1,1,7.573540384644784
1,1,7.512411386037647
0,2,2.49578904315206
0,1,7.3710973434916465
1,1,7.579586412533219
1,0,7.9296122553947885
1,2,1.0763589538129152
0,1,7.483484282517115
1,2,-0.22926208801871872
1,0,7.986405093175019
0,1,8.212163190275167
0,1,7.142319271008808
0,0,4.099592394583284
0,1,6.979679497482857
0,0,4.165508940343532
0,0,5.346724115763308
0,2,2.177358369097324
1,2,0.26101306830930765
1,1,7.780429590168072
0,2,2.2786448901835117
1,0,7.883979278124294
1,1,7.459924616332396
1,2,0.30718691773834833
0,0,3.710108164467022
1,1,7.277151222621385
0,0,3.447888498755412
1,1,7.584701331572849
0,1,7.160020753498775
1,1,7.430926237109346
0,0,3.9896044357271614
1,1,7.581366232624415
1,0,7.23155299430825
1,1,7.643592776043521
0,2,2.2864566951079377
1,2,0.36829777005341974
0,1,7.27071037657227
1,1,7.508296018954927
1,1,7.4119666824900845
0,1,7.12010294903543
0,0,5.102906513761643
1,1,7.649684241710181
1,2,1.0675421797938613
0,1,7.0386592687673515
0,2,2.3457405250183783
1,1,7.488805452837809
1,1,7.452342496302123
1,1,7.463518095141347
0,0,4.075147147062495
1,1,7.53219819476023
1,2,0.5868271717342568
1,0,8.039726168501861
0,0,4.916780296246427
0,0,4.777862501081339
0,1,7.578071892999523
0,1,7.341818719524074
0,1,7.118747778519752
0,0,4.861913079826211
1,1,7.531993636078057
1,0,7.824515862399728
0,1,7.524962047538094
0,0,5.477795097444319
1,2,0.2600913182790056
0,2,2.4130947360759394
0,1,7.34316946215105
0,0,5.315814473578413
0,0,5.101973376295832
0,0,3.9120336362066337
0,0,3.869391490208533
1,0,7.909950148739384
0,1,7.3852083484418625
1,2,-0.7195554312519032
0,1,7.8312683011388815
1,0,7.1459140342711525
0,1,7.158328383887258
1,1,7.470594844074503
0,1,7.295491769060596
0,2,2.180153505779944
1,1,7.517293023950989
0,2,2.1263212930594246
1,2,0.2785932479425183
1,2,0.5095101160808113
1,0,7.4406357169517285
0,2,2.1930713347663993
1,1,7.263332612484659
1,1,7.58949129861667
1,0,7.843767399208701
1,1,7.524568885215702
1,0,7.686343793423757
1,0,7.373745274797741
0,2,2.4840765453573135
1,1,7.333112397591794
0,0,5.244480289581542
0,0,4.705348970985528
0,2,1.9986925423089388
1,2,0.6370625289880115
1,1,7.5590581791762474
1,1,7.564636063872638
1,0,8.537439777413441
1,1,7.443128762807953
0,1,7.334165598971128
0,0,5.1854326754037565
1,2,0.7087470068671563
1,2,1.9435944253281712
0,2,2.1305210675845574
1,0,8.245956280040565
0,1,7.205557329875704
0,2,2.1620388397922397
1,2,1.5406762148543014
0,2,2.4383510742477488
1,1,7.41569494694135
1,1,7.468559796721644
0,0,4.950834514231818
0,0,3.364404299689289
1,2,0.9907997369234673
1,2,0.5575818392142717
0,2,2.3835331923152046
0,1,7.634909102810657
1,0,7.518073231496217
1,2,0.3880782001279176
0,0,4.245440519879488
0,2,2.2078987413375826
1,0,7.599536231826275
0,2,2.619376369138811
1,0,8.057920252731964
0,1,7.606792835579291
0,0,3.147048050293588
1,0,8.003553872920468
1,1,7.48331211158548
1,2,0.31168708329468253
1,2,1.066529666921096
0,0,5.089293912454572
0,1,7.496071491314397
0,0,4.148857639255226
1,1,7.626664160735049
0,0,3.9886323058548214
0,0,3.628524315458519
1,0,7.683846086495053
0,0,2.0690548757451213
1,0,7.60706374893706
0,1,7.191642795766624
1,2,0.5670792720972585
1,2,0.937495176874268
0,0,3.998057048844295
1,2,2.0052501305448365
1,1,7.6306209950265655
0,2,2.06611486226351
1,2,1.2497843878185084
0,1,6.954233752445984
1,0,7.844974116634768
1,2,1.8002035591298833
0,2,2.3777530294953673
0,1,7.2296601273806695
1,2,1.0713346699021922
1,1,7.195150619769765
1,1,7.522863233800515
1,1,7.603909652535869
1,2,1.60971971898434
1,0,7.559230761693901
0,0,3.3777408506302598
1,2,0.6533663395167852
0,0,3.4976940781748382
1,2,0.41605676613427467
1,0,7.695692720147255
0,2,2.583964030434534
0,1,7.181106125729352
1,1,7.293235609045759
1,1,7.577610860401611
1,2,1.1085447451769908
0,1,7.459902739599632
1,1,7.437196863216223
1,1,7.459160978350445
0,2,2.5173768769147538
0,0,5.135572730965084
0,1,6.884250679373943
0,0,4.721114503527181
1,0,7.872091225532103
0,0,4.414655741799612
1,2,0.6084313257621926
0,0,4.409015945454705
0,1,6.9476363949534194
0,1,7.467337213337184
1,1,7.601147595360034
0,2,2.2512276479491513
0,2,1.988440456530592
1,2,0.1896288020553794
1,1,7.5287821382452895
0,1,7.400190303279509
1,0,7.522932389100177
0,2,1.987903636121142
1,2,0.8447494238222202
1,2,-0.07399392242127556
1,2,1.5074482178527644
1,0,7.789303474735873
0,2,2.2383896506898524
0,1,7.4514110030614145
0,2,2.2833747084519156
0,0,5.735324732061813
1,2,0.5807211109576197
0,1,7.681145952873454
1,0,7.92214052473987
1,0,7.835378438877987
0,2,2.340482004696055
0,2,2.4850199371391186
1,0,7.290881195828936
0,0,4.710906243532696
1,1,7.411881454170093
1,2,1.1906318132278146
1,1,7.5476311574656325
0,2,2.7501970337381656
1,2,1.015994638526844
1,2,0.14868216116092892
0,0,3.2676369802565226
0,0,5.641243071222005
1,2,-0.4192929673785035
0,1,7.190033352532401
0,0,4.768693579893061
0,1,6.976943592741936
1,0,8.025691436342306
1,2,0.8566872540698838
1,0,7.632149643934524
1,2,1.4472471247723886
0,1,6.805504090211592
1,0,8.176308435007341
0,2,2.2992550084671186
0,1,7.188578581085585
0,0,4.680584084374107
0,0,5.058910521325458
0,2,2.481777337574239
0,1,7.34817740618611
0,1,7.291274658345377
0,2,2.4655049425110276
0,0,5.044303219461287
1,1,7.5306988393108725
0,1,7.190628405169895
1,2,0.5902096407590789
1,2,-0.014964470402213603
0,0,3.914479901258927
1,2,-0.19796770797644625
1,0,7.41629145608815
1,2,0.16298706721635903
0,0,4.4285719357837445
1,1,7.4070331049837925
1,0,7.78903835874996
0,0,4.501267673330233
0,0,4.806702998603402
1,0,8.065278372388718
1,1,7.502187016222486
1,0,7.478286597270787
1,1,7.390103347984742
0,2,2.4027088184822896
1,1,7.543858596621619
0,1,7.502473990122622
1,0,7.409282868244301
1,1,7.442252611335204
1,1,7.416166028378479
1,2,0.2142503088024298
1,0,8.41869767072151
0,1,7.629282344596099
1,0,7.5871772354681575
1,0,8.536307812664083
1,2,-0.25255567877859875
0,2,2.332130308997819
1,1,7.532414843009662
1,0,7.604282112422424
1,0,7.815355120272179
1,0,7.1996894722402045
1,0,7.972652778578811
0,2,2.511348683694355
1,1,7.498770211075393
1,2,-0.29459887574777777
1,1,7.601688770867259
1,2,1.9465143095013568
0,0,5.393310038508372
0,1,7.212905344363668
0,2,2.3008068413226215
1,0,7.5080530598930775
1,2,0.6241922181714963
1,1,7.419378044495215
0,2,2.414167922606566
1,2,1.6302160564408685
0,2,2.55194057464218
1,0,7.855678185273383
1,0,7.226173323884319
1,2,2.447004267287586
1,2,0.665923089775636
1,1,7.681656387706602
0,0,3.3902101971050436
1,0,6.975493705281542
1,1,7.566218810726444
1,1,7.746186248174922
0,0,4.816446342128293
1,2,0.9239540366042863
1,1,7.603841393729586
1,1,7.543457989045696
0,0,4.027298498429478
1,1,7.441577548036296
1,0,8.298368494775106
1,2,0.12127804569906542
1,2,1.026000592547196
0,1,7.539862934923079
1,2,0.09075805580194185
0,0,4.524265450235679
1,1,7.487382302617799
1,0,8.15892678337785
0,0,4.690346969573324
0,0,4.335876965280763
0,0,4.1935281361730725
1,1,7.381076561609839
1,0,8.053930658856729
1,1,7.6334232974284335
0,2,2.1535386025179903
1,0,7.6930442132306665
0,1,7.1230222834288375
1,1,7.4654575396542215
1,2,0.5147609953410104
0,0,3.4053081345327008
0,2,2.31498570896872
1,1,7.470553216346957
0,0,3.748918269426532
1,1,7.52543463263457
1,1,7.438249687961762
1,0,8.101220517488413
1,2,0.1987962017849454
1,2,0.5194166243807061
1,0,7.879611784459769
1,0,7.650590139608937
1,1,7.375369241575927
0,2,2.410158043099766
1,1,7.5719519205547625
0,0,4.725578416558772
1,1,7.448868687494073
0,1,7.235358706081491
0,1,7.169004797269607
1,0,7.56014232304315
0,0,4.470598217664001
0,0,3.9122188816528087
1,0,8.194108362083728
0,0,4.597715015732175
0,1,7.072377993805278
1,2,-0.17682617310123838
1,1,7.5122094308318825
0,0,5.550962462101617
0,0,3.743075088974352
1,1,7.53324300708718
0,2,2.5606209508225715
0,0,4.3051223345916085
0,1,7.37219258592444
0,1,7.264968118900557
1,2,-0.40152168742575434
0,1,7.668336302422448
0,0,4.4940867966405555
0,1,7.31861558568601
0,0,3.8521647894695716
1,1,7.438490694317096
1,2,0.5034299387126809
0,0,3.2911206948466516
1,0,7.775402097113353
0,0,4.759438119577787
0,1,7.0610659944246
0,2,2.103475646668969
0,2,2.5353526756617737
1,1,7.748985540837746
1,0,7.9910327700613015
1,0,7.7039162693092
0,1,7.455126049164922
0,0,3.6266687368576664
1,0,7.306034604584586
0,2,2.7621336382093187
1,0,8.143306470417597
1,1,7.58366455215576
1,0,7.596042371467309
1,0,8.206132557437481
1,1,7.461893754607892
0,0,4.861827729315085
1,1,7.3324135397848975
0,0,4.702543562309283
0,1,7.4062719058530915
1,1,7.626748498767699
0,2,2.6513842610395626
0,0,3.5004626637309233
0,1,7.597057919779166
1,0,7.501867102883871
1,1,7.382149478690482
0,2,2.024430858696332
1,1,7.469144212939582
1,1,7.449744912870591
0,0,5.0345430199798
1,0,7.337499720896798
0,2,2.270757701832253
0,2,2.6218356614862355
1,0,7.7934235260232505
0,2,2.426742043997649
1,2,0.3233760456496246
0,1,7.2702318598246265
0,0,4.636673394274897
0,2,2.4421924964099175
1,0,7.146172058276784
1,1,7.636305052645633
0,0,4.818549581760657
0,2,2.30075859430641
1,1,7.599274946083375
1,1,7.534900572624574
1,2,-0.46704426441670677
0,0,3.942859361620315
0,2,2.992225665962822
0,1,7.369586070036324
1,1,7.478077427842677
1,2,-0.09978877768005057
1,1,7.4905947659694645
1,1,7.529113077563885
0,1,7.1506926688363945
1,2,-0.06111320906772255
0,2,2.334310868545269
0,1,7.210941399282578
0,2,2.43563082675907
0,2,1.917790952472041
1,1,7.47273957829936
1,1,7.381936487463646
0,1,7.460967658607429
0,2,2.283188103004962
1,0,8.005312912257489
0,1,7.612020787453411
1,0,8.137154665896581
0,1,7.642365035554949
0,2,2.3533437725316624
0,0,4.310508850654245
0,2,2.4887901033848827
0,2,2.664751743381286
1,0,7.91025863734393
1,1,7.485937075308381
0,2,2.121788660307282
0,1,7.241767327555832
1,0,7.586168649120451
1,0,7.574105753434941
1,0,7.307460977617676
1,0,7.208771075057687
0,2,2.2724524352461524
0,2,2.5434239184824974
1,1,7.5573611097867115
0,1,7.479531423633585
0,0,4.520324312873392
0,0,5.364797118175739
1,0,7.240514075958492
0,0,3.9947056066556264
1,1,7.4345669639708305
1,0,8.315480200969105
0,0,4.91924422524957
1,2,-0.44334618015072547
1,0,7.449914174827899
0,2,2.3697162555675995
0,1,7.3356455661561535
0,0,3.443556174117967
1,2,1.8561142730135556
0,2,2.640859269227208
0,0,4.415809840842783
0,0,4.602417852971619
1,2,0.7353862654293254
0,2,2.239717406765422
0,0,4.342536223350485
0,2,2.4615715162357867
1,0,8.022743217747896
1,0,7.706527922122348
0,1,7.447765699140428
0,1,7.215878590458648
0,2,2.151852065906956
0,0,5.158064801010645
1,0,7.633945404026027
1,0,7.828525386154414
0,0,4.1224561285852594
0,2,2.491797258496191
0,1,7.295157045918057
0,1,7.343810162964045
1,1,7.377411165389194
0,0,6.092639541478999
0,0,4.1163864454670565
0,1,7.404577576449635
1,0,7.566607570902413
1,1,7.679795881742715
1,1,7.466384577003207
1,2,0.9346793798269754
1,1,7.610555019320909
0,0,3.995231136236317
1,2,1.6194365722011868
0,1,7.563444239319422
1,0,7.67532461642133
0,2,1.9927218880917517
1,1,7.481833060308089
0,1,7.49167624562577
1,2,1.1347081443292786
1,0,7.935796090665229
1,2,0.514575154245353
1,1,7.515086270885929
0,2,2.5431645881242306
0,1,7.368946796994734
0,0,4.772329110025653
0,1,7.808020249392268
1,0,7.527346975274035
0,1,7.774557326888987
1,0,7.104021492665102
1,1,7.586774556469267
1,1,7.5941955698400365
0,0,4.937486336085564
0,1,7.365207768719813
1,2,0.3039134827625252
0,0,4.9808469348696285
0,1,7.718364192780179
1,1,7.668800218326839
0,2,2.3011555790412714
1,0,7.998931313622695
1,2,0.8367916010976504
1,0,7.566149376773903
0,1,7.653777212153193
0,1,7.391075525916163
1,1,7.403346962844892
0,2,2.6570940173096247
0,0,3.270554427880416
0,0,5.294346617268663
1,2,0.7282878278517446
0,2,2.155740745661996
1,1,7.455935615872609
1,2,-0.17087293012072302
1,0,7.217557695098637
0,2,2.626765874619498
0,1,7.1066905121290365
1,2,0.9401046304485717
0,2,1.9927252186495683
0,0,4.442397410874409
0,1,7.319160619983629
0,2,2.125613031294737
0,2,2.413183320634733
1,0,7.288421411770452
1,0,6.997124329468049
1,1,7.538925783223718
0,0,4.516734226336761
0,2,2.137895501806023
1,1,7.513108717983265
1,0,7.366955375137767
1,2,1.4762764591886484
1,0,7.364909551606503
1,2,0.4770360725645977
1,2,0.9443209466821352
1,1,7.465224360492988
1,2,0.5267848906140646
1,1,7.517464792897678
1,0,8.047129490935623
0,0,3.158302435720658
1,2,1.062159544743955
1,0,7.6539402538878845
1,0,8.044463723587395
0,2,2.5691464332085125
0,0,3.9390109100776227
0,1,7.481667922277948
0,1,7.342140960593599
1,1,7.477079115543785
1,1,7.429767687726967
1,0,7.066344268038648
0,1,7.607491420265381
1,2,0.5584323506729862
0,2,1.7098159216557733
0,0,4.185520199031249
1,1,7.681081462426301
1,2,0.09312347018708167
0,1,7.366465935125167
1,0,7.562034409535924
1,2,0.9615504945569913
1,1,7.551454237169
1,2,0.6781241959886334
0,1,7.1581806576746025
1,0,7.61609171808979
0,1,7.502618504198993
0,2,2.802158891662757
1,2,0.9333880469597733
0,2,2.222967615192038
0,1,7.029518046455347
0,1,7.659158935683738
1,0,6.663586006393677
0,0,4.831056435309062
