,sex,LSAT,UGPA,ZFYA,uuid,fairScore
11309,0,36.0,3.8,0.31,f12bf31f-3e8f-493e-8e5c-ead0c2ee6c8e,36.820769911407766
11310,1,40.0,3.3,-0.05,558eb567-8a6d-42bc-8540-ea272db361db,41.22630579874763
11311,0,37.0,3.6,-0.72,7da240b4-6471-40db-93c8-e8c1761d351b,36.820769911407766
11312,1,37.0,3.6,-0.41,b43b40fd-997b-4f4e-b674-df45f4121383,36.875775344863534
11313,1,44.0,3.3,-0.72,802221bc-d994-4995-8b28-002539e34e64,45.39589972179137
11314,0,37.0,3.7,-1.03,013b82b5-0865-4f54-9afb-7dc6bc6e2f65,36.820769911407766
11315,0,46.0,3.3,1.35,56d5c573-49aa-410c-9b53-44813f4ea9c6,47.12617940160728
11316,0,39.0,3.6,1.3,29f3de49-b2c0-4a1d-a69d-f005563a2d2b,38.947657559761005
11317,0,37.0,3.9,1.04,b733f874-8bde-42f4-ac7e-194d6851574e,36.820769911407766
11318,0,38.0,3.6,-0.36,f101ebce-e4c8-4302-b5f5-30fff0082cba,38.947657559761005
11319,1,37.0,3.7,0.68,cd900db3-7d23-4510-84ff-2fc86c3dfff3,36.875775344863534
11320,0,43.0,3.6,0.92,122ee22d-d393-46d0-9212-3ad9cc0ea263,43.32010792650486
11321,1,37.5,3.6,-0.72,e5279677-8f50-4334-ae45-50f759208e36,39.08247249381067
11322,1,30.0,3.8,0.63,c52afc4f-19ad-4a38-91d9-efc9ff190d4e,30.671193910989064
11323,1,34.0,3.2,0.26,40e91cda-cd7a-420e-951b-edae6ff1224d,34.761764722637
11324,0,37.0,3.5,0.68,398c0a88-2253-4f1b-98b7-1498cdc13d96,36.820769911407766
11325,0,41.0,3.8,-1.15,de8c0e89-821b-451d-a634-0a01875252dc,41.128086880515056
11326,1,39.0,3.6,1.35,4b22683b-39d8-4961-8b0a-9083264a1963,39.08247249381067
11327,1,33.0,3.9,1.35,e14569db-c7a9-4460-b221-09d4172c47e8,32.718512381198344
11328,0,42.0,3.2,0.26,6b0da8a8-d3e8-4d86-b530-5c3226f3902f,43.32010792650486
11329,0,39.0,3.6,0.02,a46aa652-4e02-4e86-99fa-1fc2011fff47,38.947657559761005
11330,1,38.0,3.8,-1.03,d2f02429-4201-49ad-8a06-fcc1fe42738e,39.08247249381067
11331,0,41.0,3.1,-0.05,1926306b-44da-40fc-8487-bd66d6a7ce0e,41.128086880515056
11332,1,37.0,3.7,-0.79,1b80fe46-6523-4523-93e4-5dab21129d7b,36.875775344863534
11333,1,40.0,3.5,-0.41,6619da54-d048-46f9-b310-ea8b8204634d,41.22630579874763
11334,0,32.0,2.6,-2.04,0ca3ba1f-5ca5-4965-a95b-47d8bac4e8e1,32.630521057083385
11335,0,45.0,2.9,0.31,f4805555-ae39-420e-86e1-87eaf31c0dfc,45.29719076794274
11336,0,39.0,3.6,1.3,58cffff2-34b1-4d49-bfac-f755432257f9,38.947657559761005
11337,1,34.0,3.5,-0.79,0f076060-1b31-480a-ab38-913de5e2da2f,34.761764722637
11338,1,26.5,3.0,-1.3,8e29bbcb-9f27-47fd-a71f-c1fb0274fb33,26.60000473261776
11339,0,42.0,3.0,-0.79,46301b82-a2ae-4586-b8db-37d63808c888,43.32010792650486
11340,0,38.0,3.6,0.26,fa78f831-6a7c-4cbb-9f1f-8aa3ed49be02,38.947657559761005
11341,1,39.0,3.1,0.02,814c793b-1144-4706-922d-cefeabeb563d,39.08247249381067
11342,1,37.0,3.3,-1.76,a9be7fe6-c87f-4d41-a8df-968bf34d6082,36.875775344863534
11343,1,37.0,3.2,-1.16,c7b38107-5dba-4eb3-adfc-1f4de1bae336,36.875775344863534
11344,1,39.0,2.9,0.92,c068f122-a482-411d-a0e3-199ab1ebd546,39.08247249381067
11345,0,42.0,3.2,0.92,cea9c347-16f2-457a-83c3-ed1c6f562851,43.32010792650486
11346,0,36.0,3.7,-0.79,9a16148a-109d-4e59-8075-25f532c7fad2,36.820769911407766
11347,1,34.0,3.7,-0.41,cb88994e-273b-4b35-84d7-189054e25d87,34.761764722637
11348,1,40.0,3.9,1.35,75b82503-d9c8-4e57-a796-086f1dcc5f67,41.22630579874763
11349,0,36.0,3.7,-1.76,d0136743-903d-46ac-b015-5d193b5a164a,36.820769911407766
11350,0,40.0,3.6,0.31,a4888800-b629-43d4-a2dd-a89cea2f8b69,41.128086880515056
11351,0,31.5,3.3,-1.04,9228e16b-0682-4e6f-81d2-bee7982fa5b0,32.630521057083385
11352,0,41.0,3.6,-1.45,babe9eba-c008-41d0-b9ab-df046ca908ab,41.128086880515056
11353,0,42.0,3.3,0.26,6aaa8b5a-ab9b-4c2d-ae08-f27ceb357586,43.32010792650486
11354,0,40.0,3.4,1.35,b4a01891-e89c-4ce8-b1f9-bd8b29005d6c,41.128086880515056
11355,1,38.0,3.6,1.66,b5270c28-e851-4f21-a036-189bf7149270,39.08247249381067
11356,0,41.0,3.4,0.62,0959b044-30de-410b-a826-c40e172ab284,41.128086880515056
11357,0,39.0,4.0,0.02,9fb742a4-296c-4925-8860-6165d5823bca,38.947657559761005
11358,0,35.0,4.0,-0.41,cdf7acb1-5379-4c5e-afc1-fda4bd1f06d1,34.6927049560748
11359,1,30.0,2.7,-2.29,d61f5a5f-9f1a-4e2f-8191-b315e434e751,30.671193910989064
11360,1,39.0,3.8,-1.09,c1a1ebeb-2e91-4853-a64d-9e9307c45a75,39.08247249381067
11361,1,33.0,4.0,1.3,216ae561-a3c9-48ef-886b-4fec8a4e742b,32.718512381198344
11362,0,39.0,3.6,0.99,dcb7fe7a-1944-4a74-aa5c-11967a14f0ef,38.947657559761005
11363,0,39.0,3.6,1.35,c70a3714-c478-4e24-8be9-796c47e0195a,38.947657559761005
11364,0,39.0,3.3,1.06,dc625f74-5ea5-4903-a41c-a7cc1e708367,38.947657559761005
11365,0,43.0,3.0,0.31,fbe1b751-4639-4d99-bcf7-d7ea67a2c14a,43.32010792650486
11366,1,37.0,3.8,0.26,5f57fa76-ec97-4395-a9fe-0c9c7637eec1,36.875775344863534
11367,0,37.0,3.8,0.02,a2263cac-d7f5-4b78-bfda-c7eafd4fec0d,36.820769911407766
11368,1,39.0,4.0,0.99,251fb1c5-9af3-42ec-8e35-e474eeeec2b5,39.08247249381067
11369,0,44.0,3.2,-0.36,c9de1a59-d4d8-4d41-95cc-b17142b28d48,45.29719076794274
11370,0,28.0,3.2,-0.41,ee434426-6a66-4e2c-82f0-303a98bce6af,28.529235516974047
11371,1,41.0,3.4,0.26,51aa820f-feb1-4bf2-8442-747d997b50e7,41.22630579874763
11372,1,41.0,3.3,0.99,36a436b9-ca3a-4b7c-8b6f-0a8ed1b75024,41.22630579874763
11373,1,27.0,3.3,-1.52,0e87db6f-3bdc-42cb-8720-4fcb4ed7dedc,26.60000473261776
11374,1,40.0,3.4,-0.05,2cdac3cd-5ab4-47d0-8954-063516aa447b,41.22630579874763
11375,1,41.0,3.4,1.66,b7ff6ff1-767b-4937-9525-17ad3258e865,41.22630579874763
11376,0,36.0,3.7,0.92,df4c43ce-369c-4cbc-96f2-bce3a100c5d3,36.820769911407766
11377,1,42.0,3.7,0.62,57bd9055-f554-4fbb-8f34-96fe9b5fcb0f,43.42322543186827
11378,1,26.0,3.6,-0.79,53615241-b227-4a48-926b-9770aab78a57,26.60000473261776
11379,1,27.0,3.3,-1.76,6a4169b1-5931-4a43-a038-8e65e5dcee32,26.60000473261776
11380,0,40.0,3.6,0.99,efec7fbd-fa32-4e72-9130-ed6fbc0c4461,41.128086880515056
11381,1,41.0,3.6,1.3,ec831bd4-1343-449c-9ee5-891704abf9c6,41.22630579874763
11382,1,25.0,3.5,-1.56,5e7f21a7-00c0-4657-9a6d-5d5c800a2dde,24.604971396253838
11383,0,37.0,3.9,-0.72,7e2929c3-766e-4101-9f23-372ffd7d9d0b,36.820769911407766
11384,1,37.0,3.7,0.99,89012dc5-1a98-4ed2-81c8-fd606b9679f4,36.875775344863534
11385,0,38.5,3.9,-0.05,21aec13c-7af6-48c0-880a-69bbaa89d9a8,38.947657559761005
11386,1,47.0,2.8,1.66,f3b53b49-9546-4a88-887d-08c1192b57f0,47.23387844980517
11387,1,35.0,3.4,0.55,074855cf-c548-4cf9-94ba-e757aa422425,34.761764722637
11388,1,30.0,2.7,-0.52,f58fc1e5-adbd-44c9-9b76-de5022157f86,30.671193910989064
11389,0,32.0,3.1,0.78,46266612-33f1-4d07-a6fc-d64216809721,32.630521057083385
11390,0,34.0,3.0,-1.85,ebeab94e-03e6-4f01-bcfa-b85bf7fb564f,34.6927049560748
11391,1,24.0,2.8,-0.97,7f875d33-4695-463d-ac41-ccc757825ece,24.604971396253838
11392,0,31.5,3.1,-1.35,b90c87f3-82e9-4353-be37-2d9af9faae9e,32.630521057083385
11393,0,38.0,2.8,0.45,d4e01744-2bf9-41ca-8771-eafe825ef7c4,38.947657559761005
11394,1,41.0,2.9,0.38,ae277ee1-3c82-43a8-824d-ab096b849968,41.22630579874763
11395,1,35.0,2.6,-1.05,46c09692-1895-4d20-93e6-c6b1f62de614,34.761764722637
11396,0,30.5,2.7,-0.17,010a6831-3116-4957-882a-11111de82232,30.557155297466167
11397,0,36.0,2.6,-0.97,4ab22732-dc3e-43a2-b9a0-a4d7ba24273b,36.820769911407766
11398,0,35.0,2.9,0.8,4034f75b-8a54-4081-88fa-66ad0800a4ce,34.6927049560748
11399,0,38.0,3.5,0.64,afc21824-9767-493d-880d-bebe92ece340,38.947657559761005
11400,1,33.0,3.9,1.56,56caec2d-d32f-4a39-acf8-93293be28e30,32.718512381198344
11401,0,41.0,1.8,0.21,67906a92-25ed-4d0a-823b-35eeac503a7e,41.128086880515056
11402,1,36.0,2.8,1.07,5a7e893a-b3ad-4f24-a2d9-16f837e336d0,36.875775344863534
11403,0,36.0,2.8,-0.4,495b6d98-7c99-41de-9beb-54838c2d968f,36.820769911407766
11404,0,41.0,2.5,1.54,56182d39-e5a8-4b8f-970f-6678454dd92e,41.128086880515056
11405,0,35.0,2.8,1.54,6d1d3b77-7f38-435f-99dd-5bdb04864093,34.6927049560748
11406,1,34.25,3.0,0.07,ad7f3c5a-9bea-40db-a8dc-61f9e78ee908,34.761764722637
11407,0,36.0,3.3,-0.26,b33f6d3e-2002-4764-a14b-2220385a9443,36.820769911407766
11408,0,34.0,3.6,1.92,90bda8b8-325f-4424-a9e6-185b50681934,34.6927049560748
11409,0,37.0,3.1,2.18,e1ccfd7e-00d2-46ec-88f6-8e3d5e6cfee0,36.820769911407766
11410,0,33.0,3.0,1.28,46e4e6de-24cc-4be7-a1e7-edae54a50ba9,32.630521057083385
11411,0,38.0,2.3,0.97,28f29d52-a35d-4d1b-9aff-39be10d891ac,38.947657559761005
11412,1,33.0,3.2,-1.31,f211927d-7e8e-4233-b12a-071ada2d6962,32.718512381198344
11413,0,37.0,2.9,-0.55,7fb4b952-2c5c-4902-8d8b-6db367e9ca3e,36.820769911407766
11414,0,41.0,3.0,-0.24,ab490219-1196-47a9-a41f-b02867903e51,41.128086880515056
11415,1,34.0,3.7,0.8,4ef32523-6d1a-4798-b5ed-5b270e0d86b3,34.761764722637
11416,1,35.0,3.4,-0.38,f4cdf94b-2255-48ea-ba98-1745bb904ebe,34.761764722637
11417,1,37.0,3.1,-0.07,89fc6470-9e74-4ca8-95c4-b0a7971615ca,36.875775344863534
11418,0,38.0,3.1,2.04,3697904e-e8dd-47af-acfb-5c187c879add,38.947657559761005
11419,0,33.5,3.3,2.18,8aa31f02-7f49-45f6-ae6a-9393f31de143,34.6927049560748
11420,0,38.0,3.2,0.0,edc8af87-ff2a-4713-b6ab-a60342a0af4f,38.947657559761005
11421,0,34.0,2.4,-1.05,49256a04-ca16-496a-b5ac-fb875431661b,34.6927049560748
11422,0,34.0,2.7,-0.52,ff439df4-aaf8-40b1-8db2-71de7b21ca9a,34.6927049560748
11423,0,40.0,2.9,1.26,43250a6a-42b6-484d-b87b-a5bb246a0ab2,41.128086880515056
11424,0,35.0,2.9,0.35,ae7d4ac6-dda0-4ee0-81cb-f0aede639981,34.6927049560748
11425,0,29.5,2.9,-0.74,ca48144e-52d6-49c1-b2b6-283e5e7fb8d7,30.557155297466167
11426,0,41.0,2.7,-1.92,1ab2a884-78ae-4411-ad07-1a34d9f0df78,41.128086880515056
11427,0,37.0,3.1,0.31,ac4f9231-4325-4d37-bf33-b27796067c9a,36.820769911407766
11428,1,34.0,2.9,0.05,d9a31889-78ae-42dc-86d1-2e2094e4a2f6,34.761764722637
11429,1,30.5,2.8,-0.43,a84ca439-a181-4596-9d4e-d477e09997fd,30.671193910989064
11430,0,36.0,3.0,0.47,f9561539-db01-4421-a399-1c85293ad8d2,36.820769911407766
11431,0,39.0,3.0,1.35,1f646094-b1e5-4d08-9516-2d93ec99028b,38.947657559761005
11432,0,33.0,3.0,-1.28,946bbfa6-9b91-465a-9e44-3cd4ac9ed686,32.630521057083385
11433,0,32.5,3.1,0.16,fa0c71df-f18b-480c-b047-b9057c4160ba,32.630521057083385
11434,1,33.0,3.0,-0.59,2276b150-82cd-4a6c-8934-3ca9276e1cf5,32.718512381198344
11435,1,40.0,3.5,1.02,8fe923b0-1d61-484b-aa07-f7a899191cfa,41.22630579874763
11436,0,27.5,2.4,-0.97,6ba6fcae-bc88-43e1-9000-50effd7c75d1,28.529235516974047
11437,0,37.0,2.6,-0.59,0151ed6a-28b6-46cb-8ef6-fe968ecdcef5,36.820769911407766
11438,1,38.0,2.9,1.16,f1bcc986-1258-4881-85c0-afc67825c116,39.08247249381067
11439,0,35.0,3.2,-0.67,24e4f001-e81c-476d-aaf4-9baecec6a6af,34.6927049560748
11440,0,32.5,2.9,0.5,6951812a-44f5-4008-ad07-348f9e50ff11,32.630521057083385
11441,0,34.0,3.6,0.61,ce8a0c96-00cd-4f83-8770-630e3a43a9c1,34.6927049560748
11442,0,34.0,3.0,-1.12,e7dd41ba-5136-471f-b83f-9ef96656059f,34.6927049560748
11443,1,35.0,3.1,-0.03,3986e3d5-2d0c-4048-a3c0-6ffe35636448,34.761764722637
11444,1,36.0,3.6,1.8,ef341397-7229-4c6f-b890-242ebaafe8cc,36.875775344863534
11445,1,36.0,2.9,1.49,d380f48f-babb-4ee7-9dd6-177ad9a91847,36.875775344863534
11446,0,36.0,2.9,-0.81,60ec2eed-6cae-4536-85e1-20a9cdef9d8b,36.820769911407766
11447,0,35.0,3.0,1.02,3523815f-0094-47ea-b04d-055abdb8b601,34.6927049560748
11448,0,41.0,3.1,-0.31,e05bb8d0-0da6-4ac3-8efc-89e02e416585,41.128086880515056
11449,0,35.0,3.1,-0.52,d0a62d1b-0619-4ff4-a8cc-01099f21da90,34.6927049560748
11450,1,31.0,3.1,-0.36,05373138-03db-40ae-a685-de71f93592cc,30.671193910989064
11451,0,33.5,3.0,-0.45,ecb90205-c094-46f9-8a6d-190692439ebe,34.6927049560748
11452,1,39.0,3.3,-0.26,fd774d7a-3240-44b1-a2ef-788f69b557ae,39.08247249381067
11453,0,38.0,2.9,0.0,97d54d25-4bab-44cd-9731-850762877155,38.947657559761005
11454,0,41.0,2.4,2.58,b079ab11-5c78-4ce1-89a8-90d68cb97359,41.128086880515056
11455,0,38.0,2.1,1.68,b8619656-d42d-41ae-a75a-8fbc3c415fb6,38.947657559761005
11456,1,33.0,3.4,-0.07,eafcb49e-67b6-468a-a005-65ecf54cc020,32.718512381198344
11457,0,37.0,2.7,-0.29,a6dffef3-0421-4425-b97e-94194965f97f,36.820769911407766
11458,1,32.0,3.2,1.18,3387ff85-1084-42ef-8828-a88e61015b46,32.718512381198344
11459,0,38.0,2.5,-0.36,069a7155-876d-4d57-a3c0-4524c650da08,38.947657559761005
11460,0,32.0,2.5,-0.19,a977dd13-4f50-49b9-ac5e-900f2227e3f2,32.630521057083385
11461,0,37.0,2.7,0.14,585c3025-ea68-4b04-be3f-593fc13a3626,36.820769911407766
11462,0,34.5,3.0,-0.83,d5facb6b-fc6c-4a1f-add2-6c3842d1de6d,34.6927049560748
11463,0,31.0,2.6,-1.26,6d12252d-d425-47a3-b868-c8af97cb0a9a,30.557155297466167
11464,0,39.0,2.5,-0.29,083fecec-37bc-43f7-9b0f-9d025b09044a,38.947657559761005
11465,0,36.0,2.9,-0.19,64ed7ef9-abe0-45e4-a524-9401633fd81c,36.820769911407766
11466,0,32.0,3.0,0.5,1b816574-d154-453d-9cbf-208a0dab073d,32.630521057083385
11467,0,35.0,3.3,0.24,ab02fd22-6b44-4319-b122-9b48e14733db,34.6927049560748
11468,0,31.0,2.3,-0.62,831dd0ed-ddfe-45c7-b6d6-6fe19491655f,30.557155297466167
11469,0,33.0,2.4,1.59,fc5b13c3-1866-4fc8-936f-e76ab87f96eb,32.630521057083385
11470,0,35.5,2.5,0.85,c8183bd1-1787-40e2-ae71-7a1cd30fb777,36.820769911407766
11471,0,35.0,2.9,-0.22,ce199e47-eec9-4197-a289-3da04790e7b8,34.6927049560748
11472,0,39.0,3.1,1.02,fd69e3b4-7515-4c6d-90e7-1042d92e62dd,38.947657559761005
11473,0,33.5,3.3,-0.1,04daaac5-8ea7-49bc-ade9-8663aaad4d84,34.6927049560748
11474,1,31.0,2.4,-0.19,07464eef-4696-4994-ac44-59d6d49edba3,30.671193910989064
11475,0,31.5,3.0,1.4,33d36f5d-8b4c-4f7c-8aa6-e0e7b0c123f1,32.630521057083385
11476,0,38.0,2.4,0.5,ac592387-2865-4eb4-a2b3-42fb9f8c452d,38.947657559761005
11477,0,35.5,2.3,1.14,002c0c39-be62-4663-babf-8bb7e4133d85,36.820769911407766
11478,1,39.0,2.8,1.82,47984e1b-bac3-4948-8d38-f600a9b01a5c,39.08247249381067
11479,0,29.0,2.7,2.11,3f578ee5-86fc-4be2-8f9b-a0c33ed931c1,28.529235516974047
11480,1,37.0,2.8,0.73,1c2162a4-e80e-4a0c-bc12-81a9c8e892f8,36.875775344863534
11481,1,33.0,2.6,-1.35,d6885efa-2099-4cb0-8b31-d391b44c9359,32.718512381198344
11482,1,39.0,2.3,-0.76,ff97a2bb-56c2-4fdc-95f1-594c5374ee64,39.08247249381067
11483,0,29.25,2.4,-1.73,e7cb6b8f-bc2b-471a-9967-06620467fb91,30.557155297466167
11484,0,37.0,3.0,0.99,13aae1aa-9123-46b7-99fb-09d821935f4e,36.820769911407766
11485,1,38.0,3.1,1.35,a3f5bb39-c8f3-4319-a6cd-df0c031efe06,39.08247249381067
11486,1,34.0,3.0,-0.4,a68f5bf3-749b-4001-b44e-f7282f5d00ba,34.761764722637
11487,0,36.0,3.1,1.26,9034f9d2-6d2c-44c7-a6ab-9abbe53e8b93,36.820769911407766
11488,1,32.0,3.0,0.85,abe03281-5baf-4672-819a-4b5e50c1548d,32.718512381198344
11489,1,30.0,2.8,-1.14,8e333ba3-5444-45ca-a1f4-429953c2ef14,30.671193910989064
11490,0,34.0,2.0,-1.12,e8d4e339-100d-487a-ba30-9a33c3c08b23,34.6927049560748
11491,0,31.5,2.8,-0.31,3e454366-1bd1-4765-b82a-f5e4b3d9a38e,32.630521057083385
11492,0,34.0,3.0,0.19,eda91d6d-6e08-4955-871d-201a0591ea84,34.6927049560748
11493,0,38.0,2.9,2.37,56feb76b-840b-4f57-aa77-04aefacf0e47,38.947657559761005
11494,0,35.0,3.1,-0.1,4d3e1660-176a-4888-9933-6d5a7af38977,34.6927049560748
11495,1,36.0,2.6,0.38,a317b6e6-d33d-4558-bc3f-e7b8766ab8fa,36.875775344863534
11496,1,36.0,3.0,-0.62,6d023c8f-5b93-4b6d-9684-22a30b59c484,36.875775344863534
11497,1,37.0,2.9,-0.81,cca047a6-2c19-4e20-bbc7-66ba4ef4b693,36.875775344863534
11498,0,34.0,2.8,1.23,6241bad7-5d3f-4e9c-a704-02fdc2d8d221,34.6927049560748
11499,0,36.0,3.2,0.28,687c6ec5-bf61-4007-a183-d07dd944e7e7,36.820769911407766
11500,1,32.5,3.2,-0.76,80893245-4866-4d6f-b71a-d9fb50ff5127,32.718512381198344
11501,0,37.0,2.8,1.09,eabeb939-42d6-49b3-bb62-e6680d695786,36.820769911407766
11502,0,31.0,3.2,0.5,f50ab11e-13e0-4688-8604-3bdfee5d065f,30.557155297466167
11503,0,27.75,3.1,1.37,a4734bc1-42bc-4a3c-bab0-94416c4dc10d,28.529235516974047
11504,0,35.0,3.1,0.5,bac34e04-e425-47f0-8096-eee94e10ed05,34.6927049560748
11505,1,35.5,3.1,0.14,947ef73b-c6f5-4716-8378-1638b7ab98c2,36.875775344863534
11506,0,30.0,3.1,0.97,9f868f73-9905-4286-9432-9b671f19467c,30.557155297466167
11507,1,28.5,3.0,-1.16,5b920284-bcb9-4380-b257-d5faf3641660,28.639243618627056
11508,0,37.0,2.7,0.52,697678e2-59df-479b-8b98-f11f46094dd5,36.820769911407766
11509,0,31.0,2.8,-0.05,e2a37c84-845f-4426-a423-1847e357b6ce,30.557155297466167
11510,0,37.0,2.8,0.71,47540457-b1c7-4c20-9306-4dc5f9ea0e8a,36.820769911407766
11511,0,39.0,2.8,2.49,07ac9190-b1fa-4dd0-8dfb-1144b05ba30b,38.947657559761005
11512,0,28.5,2.6,-0.64,8c5cdba5-7081-4662-a76c-a5a80f1d16ce,28.529235516974047
11513,0,37.0,3.4,-0.17,a6354900-5427-4511-9f9e-5ca1b7846d93,36.820769911407766
11514,1,29.0,2.7,-0.4,75d7bc94-441b-405b-b031-0374d814821b,28.639243618627056
11515,1,34.0,3.0,-0.07,206c5530-a625-41f4-b1bb-c4c199bd63b7,34.761764722637
11516,0,31.0,2.6,-1.26,5bbd4d54-8b14-4f91-8c56-3a3c8983e8e0,30.557155297466167
11517,1,33.0,3.0,-0.45,14b458be-bc40-4fe3-bc36-627ed060f5df,32.718512381198344
11518,0,34.5,2.9,-0.31,523f10f4-9ee7-427c-8334-e76f1c03c724,34.6927049560748
11519,0,36.0,2.6,-0.55,edae2ea3-3027-4753-bf1a-4dac9071c233,36.820769911407766
11520,0,36.0,3.2,1.23,2963172b-6ca5-4fde-8b6c-3a035edb23ec,36.820769911407766
11521,0,36.0,3.0,-0.1,cc9fe5e3-ccf9-4d84-9d48-5095395daad0,36.820769911407766
11522,0,35.0,3.0,-0.26,0cf5fee3-cdfd-415c-9637-e02bea3f8ff3,34.6927049560748
11523,1,31.0,2.8,0.78,6dfc3104-2c8d-47cb-9a09-016bbd566a13,30.671193910989064
11524,1,35.0,3.0,-0.05,78e57cc1-df8f-4b07-8651-09dcd9adc716,34.761764722637
11525,0,32.5,3.0,-0.03,3f1467a1-fa84-4bbe-a6c3-bbfc6d030168,32.630521057083385
11526,0,40.0,3.7,0.97,109b27c6-2f9f-4e98-ada4-f2b155db2ab3,41.128086880515056
11527,1,30.0,2.5,-1.14,4869884b-c1ea-485f-bf12-d4103b73fb70,30.671193910989064
11528,0,37.0,2.9,-0.4,96911d65-d0c7-463c-b5d1-74859145b812,36.820769911407766
11529,1,34.5,2.8,-0.24,2dfbf830-af27-4746-9ad6-4c38f9e78797,34.761764722637
11530,0,37.0,3.0,-0.12,cdf042f8-f64b-4f65-b7b2-de92f2858c40,36.820769911407766
11531,0,36.0,2.7,-0.31,42ef38bc-dc47-467c-8bbf-b16043c25b88,36.820769911407766
11532,0,34.0,3.2,1.18,a20dc034-8e9e-464e-97c7-9e9a100f6674,34.6927049560748
11533,0,37.0,2.7,-0.07,eab6d486-8c7b-4a74-93a4-4f39fbe6edc2,36.820769911407766
11534,1,40.0,2.9,2.13,93a066df-cd72-42ef-b230-49f45b9189c5,41.22630579874763
11535,0,35.0,3.0,0.69,7528311b-4e71-432e-9083-e32bdf389e26,34.6927049560748
11536,1,36.0,3.1,0.83,492e30d4-4623-4f39-b3e0-1757fde48def,36.875775344863534
11537,1,34.0,3.1,-0.33,28b6e6cc-49a1-4abc-b7f3-0e75c255e72c,34.761764722637
11538,0,35.5,2.4,0.38,4e5d760d-252f-43a8-aab9-c0bbf4582530,36.820769911407766
11539,0,31.0,2.9,-1.38,82f13916-4fab-46d4-960b-4c8ba1f26eaf,30.557155297466167
11540,1,33.0,2.8,0.21,768b1b2d-3219-461f-b159-d2418c53e6bb,32.718512381198344
11541,0,34.5,3.0,-0.9,698f028f-0e54-4286-bdb0-678f69ce5e42,34.6927049560748
11542,0,35.0,3.0,0.14,ab895fbb-6743-4e6d-a7c9-270aac252502,34.6927049560748
11543,0,32.0,2.8,-0.55,3129c93e-a66d-419c-8c27-941e74c61c7c,32.630521057083385
11544,0,45.0,2.8,-0.97,ef0eaa2f-8232-456d-9907-1e75c544e020,45.29719076794274
11545,1,38.0,3.3,-1.14,d555013a-f55e-40a4-bb08-1c3e5421494d,39.08247249381067
11546,0,37.0,2.9,-0.81,103036db-f71d-4ff0-b0cb-d069df416b71,36.820769911407766
11547,1,35.0,2.9,-0.95,8e4692f9-9951-4dc6-89fd-ee4bf24ea8d5,34.761764722637
11548,0,34.0,2.5,0.12,c494c5e2-b74f-4401-8d60-9e305b1c8c28,34.6927049560748
11549,1,35.0,3.1,-0.74,defbfe93-80ea-4f65-a11d-10af6badb1c5,34.761764722637
11550,0,29.5,3.0,-0.69,303cddb9-0501-4d26-a9f7-407a6978256e,30.557155297466167
11551,0,33.0,3.4,-0.38,f3f03444-8686-47f8-9e64-6addb8e84464,32.630521057083385
11552,1,35.0,2.8,0.97,a2dbee95-f2c0-4b87-9688-4339309918aa,34.761764722637
11553,1,36.0,3.3,2.42,de9780e6-e952-4755-aa55-bd9d95adb95f,36.875775344863534
11554,1,37.0,2.8,0.24,86265626-6e98-4321-9423-be188ce35abf,36.875775344863534
11555,1,37.0,2.8,0.54,323fc1a6-d499-44e2-9fe2-fc2c76ed446d,36.875775344863534
11556,1,34.5,3.4,1.16,8a328213-2a56-4f9c-bb17-78455f5d4603,34.761764722637
11557,1,37.0,3.4,0.33,2d4f2c63-b2fc-44e9-8d6e-553a14a9b7d9,36.875775344863534
11558,0,36.5,2.5,2.13,05daece4-ae68-4419-a35d-b4714742904e,36.820769911407766
11559,0,35.0,2.4,-0.88,b7421aa3-8048-4da5-8607-83931dedc6b3,34.6927049560748
11560,1,37.0,2.8,-0.86,3c2e18a4-65d2-4f8b-95b9-68591120d2a7,36.875775344863534
11561,0,36.5,3.0,2.39,d0b0fc38-a7bd-4cd3-b13b-0b9d34176464,36.820769911407766
11562,0,35.0,2.6,-1.47,a2e6fa2c-6480-4c1f-8337-d59ad4a880f8,34.6927049560748
11563,0,35.0,3.0,1.73,29149efa-b381-4a9a-83a6-f1fe94738a27,34.6927049560748
11564,0,37.0,2.8,1.4,dc6727bd-738d-42d5-86d8-41c05c64a2c7,36.820769911407766
11565,1,36.0,3.1,1.49,37ad4b82-1247-48b6-be5b-64c54a4d9155,36.875775344863534
11566,1,34.0,3.2,0.5,24ae351a-6adb-47f2-9884-051825b30caf,34.761764722637
11567,0,43.0,2.6,1.23,4da369da-afb3-46c9-b535-b4541bd3086e,43.32010792650486
11568,0,36.0,2.8,0.0,18a53ea7-0902-4f93-9f67-e86507177599,36.820769911407766
11569,1,34.0,3.1,0.85,7f339fdb-9632-417d-894d-038721de9921,34.761764722637
11570,0,35.0,3.0,-1.0,4206e71f-2781-487e-9300-eeebdda36e1b,34.6927049560748
11571,0,30.5,2.5,-0.55,d4d699d6-283a-4b1e-9247-a7937cbc7d9c,30.557155297466167
11572,1,36.0,3.7,1.71,7813c562-0fc0-4579-b8ff-6ab64c55c8bc,36.875775344863534
11573,1,34.5,3.0,-0.55,3f66cfee-0ac5-446d-b20f-c13e8220cdca,34.761764722637
11574,0,37.0,3.1,-1.5,b2015ada-3bfb-4fd3-8e54-282d92fa5ea8,36.820769911407766
11575,0,35.0,3.1,0.28,c3150af7-88c7-493b-92fd-204db0a187da,34.6927049560748
